央视频道,#genre#
风云音乐,http://116.2.171.170:4010/rtp/232.0.0.47:1234$辽宁联通11
风云音乐,http://106.59.3.238:55555/rtp/239.200.200.86:8008$云南电信11
风云音乐,http://106.116.126.74:4022/rtp/239.254.201.221:7259$河北电信11
风云音乐,http://183.164.237.29:8888/rtp/238.1.79.64:4648$安徽电信11
风云音乐,http://220.176.218.227:9000/udp/239.252.219.87:5140$江西电信11
风云音乐,http://171.119.207.192:6000/rtp/226.0.2.220:9672$山西联通21
风云音乐,http://121.29.215.36:2083/rtp/239.253.93.253:6431$河北联通21
风云音乐,http://106.59.3.73:55555/rtp/239.200.200.86:8008$云南电信21
风云音乐,http://106.116.242.122:9999/rtp/239.254.201.221:7259$河北电信21
风云足球,http://113.119.25.156:58888/udp/239.253.43.14:5146$广东电信11
风云足球,http://171.119.207.219:6000/rtp/226.0.2.225:9712$山西联通11
风云足球,http://60.4.30.177:8077/rtp/239.253.93.254:6432$河北联通11
风云足球,http://116.2.171.170:4010/rtp/232.0.0.52:1234$辽宁联通11
风云足球,http://106.59.3.238:55555/rtp/239.200.200.88:8020$云南电信11
风云足球,http://106.116.126.74:4022/rtp/239.254.201.222:7251$河北电信11
风云足球,http://59.174.162.195:4022/rtp/239.69.1.81:10126$湖北电信11
风云足球,http://183.164.237.29:8888/rtp/238.1.79.57:4592$安徽电信11
风云足球,http://220.176.218.227:9000/udp/239.252.219.96:5140$江西电信11
风云足球,http://171.119.207.192:6000/rtp/226.0.2.225:9712$山西联通21
风云足球,http://121.29.215.36:2083/rtp/239.253.93.254:6432$河北联通21
风云足球,http://106.59.3.73:55555/rtp/239.200.200.88:8020$云南电信21
风云足球,http://106.116.242.122:9999/rtp/239.254.201.222:7251$河北电信21
风云剧场,http://113.119.25.156:58888/udp/239.253.43.16:5146$广东电信11
风云剧场,http://171.119.207.219:6000/rtp/226.0.2.227:9728$山西联通11
风云剧场,http://60.4.30.177:8077/rtp/239.253.93.251:6429$河北联通11
风云剧场,http://116.2.171.170:4010/rtp/232.0.0.45:1234$辽宁联通11
风云剧场,http://106.59.3.238:55555/rtp/239.200.200.84:8016$云南电信11
风云剧场,http://106.116.126.74:4022/rtp/239.254.201.219:7257$河北电信11
风云剧场,http://183.164.237.29:8888/rtp/238.1.79.62:4632$安徽电信11
风云剧场,http://220.176.218.227:9000/udp/239.252.219.89:5140$江西电信11
风云剧场,http://171.119.207.192:6000/rtp/226.0.2.227:9728$山西联通21
风云剧场,http://121.29.215.36:2083/rtp/239.253.93.251:6429$河北联通21
风云剧场,http://106.59.3.73:55555/rtp/239.200.200.84:8016$云南电信21
风云剧场,http://106.116.242.122:9999/rtp/239.254.201.219:7257$河北电信21
怀旧剧场,http://113.119.25.156:58888/udp/239.253.43.5:5146$广东电信11
怀旧剧场,http://171.119.207.219:6000/rtp/226.0.2.224:9704$山西联通11
怀旧剧场,http://60.4.30.177:8077/rtp/239.253.93.252:6430$河北联通11
怀旧剧场,http://116.2.171.170:4010/rtp/232.0.0.38:1234$辽宁联通11
怀旧剧场,http://106.59.3.238:55555/rtp/239.200.200.85:8032$云南电信11
怀旧剧场,http://106.116.126.74:4022/rtp/239.254.201.220:7256上海$河北电信11
怀旧剧场,http://183.164.237.29:8888/rtp/238.1.79.61:4624$安徽电信11
怀旧剧场,http://220.176.218.227:9000/udp/239.252.219.90:5140$江西电信11
怀旧剧场,http://171.119.207.192:6000/rtp/226.0.2.224:9704$山西联通21
怀旧剧场,http://121.29.215.36:2083/rtp/239.253.93.252:6430$河北联通21
怀旧剧场,http://106.59.3.73:55555/rtp/239.200.200.85:8032$云南电信21
怀旧剧场,http://106.116.242.122:9999/rtp/239.254.201.220:7256上海$河北电信21
第一剧场,http://113.119.25.156:58888/udp/239.253.43.15:5146$广东电信11
第一剧场,http://171.119.207.219:6000/rtp/226.0.2.221:9680$山西联通11
第一剧场,http://60.4.30.177:8077/rtp/239.253.93.138:6428$河北联通11
第一剧场,http://116.2.171.170:4010/rtp/232.0.0.29:1234$辽宁联通11
第一剧场,http://106.59.3.238:55555/rtp/239.200.200.82:8004$云南电信11
第一剧场,http://106.116.126.74:4022/rtp/239.254.201.218:7258$河北电信11
第一剧场,http://59.174.162.195:4022/rtp/239.69.1.74:10084$湖北电信11
第一剧场,http://183.164.237.29:8888/rtp/238.1.79.63:4640$安徽电信11
第一剧场,http://220.176.218.227:9000/udp/239.252.219.86:5140$江西电信11
第一剧场,http://171.119.207.192:6000/rtp/226.0.2.221:9680$山西联通21
第一剧场,http://121.29.215.36:2083/rtp/239.253.93.138:6428$河北联通21
第一剧场,http://106.59.3.73:55555/rtp/239.200.200.82:8004$云南电信21
第一剧场,http://106.116.242.122:9999/rtp/239.254.201.218:7258$河北电信21
女性时尚,http://113.119.25.156:58888/udp/239.253.43.8:5146$广东电信11
